data;restaurante;tipo;subcategoria;valor;cnpj_fornecedor;descricao
27/02/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;81.56;60746948000112;Serviço de manutenção de cozinha
17/05/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1481.94;61190096000180;Serviço de manutenção de cozinha
16/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1410.51;21246584000150;Pagamento de campanha de Facebook Ads
03/03/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;853.75;33592510000154;Compra de despesa com hortaliças
19/02/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;1177.87;60746948000112;Compra de despesa com insumos
10/08/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;627.66;33000167000101;Conta de luz referente a outubro
11/10/2023;Sorveteria Tropical;despesa;Despesa com Marketing;1467.92;33592510000154;Pagamento de campanha de Facebook Ads
20/07/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;239.19;33050067000179;Conta de luz referente a fevereiro
12/04/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;178.63;33592510000154;Compra de despesa com hortaliças
09/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;383.46;21246584000150;Conta de luz referente a novembro
25/06/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;849.71;33050067000179;Serviço de manutenção de equipamentos
01/11/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;1435.88;33592510000154;Compra de despesa com insumos
15/04/2024;Sorveteria Tropical;despesa;Despesa com Marketing;323.2;33050067000179;Pagamento de campanha de Instagram
01/05/2024;Sorveteria Tropical;despesa;Despesa com Marketing;746.36;61190096000180;Pagamento de campanha de Instagram
16/03/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;527.12;60746948000112;Pagamento de campanha de Facebook Ads
17/07/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;570.96;21246584000150;Conta de luz referente a outubro
16/03/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1266.16;33000167000101;Compra de despesa com insumos
07/03/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;395.08;33050067000179;Compra de despesa com insumos
10/11/2023;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1267.9;02558157000162;Serviço de manutenção de cozinha
05/01/2025;Sorveteria Tropical;despesa;Despesa com Insumos;802.82;33000167000101;Compra de despesa com insumos
25/05/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;713.57;21246584000150;Pagamento de campanha de Instagram
11/12/2024;Sorveteria Tropical;despesa;Despesa com Insumos;107.2;33050067000179;Compra de despesa com insumos
16/03/2024;Sorveteria Tropical;despesa;Despesa com Marketing;857.52;60746948000112;Pagamento de campanha de Google Ads
21/09/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1040.02;33050067000179;Serviço de manutenção de cozinha
25/04/2025;Sorveteria Tropical;despesa;Despesa com Marketing;290.45;60746948000112;Pagamento de campanha de Google Ads
06/05/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;927.16;33592510000154;Conta de luz referente a fevereiro
26/08/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;580.47;33000167000101;Conta de luz referente a setembro
27/11/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;222.56;60746948000112;Pagamento de campanha de Google Ads
10/09/2023;Sorveteria Tropical;despesa;Despesa com Marketing;194.4;61190096000180;Pagamento de campanha de Google Ads
05/11/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;55.37;60746948000112;Serviço de manutenção de cozinha
31/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1458.77;60746948000112;Pagamento de campanha de Facebook Ads
09/12/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;45.18;2558157000162;Pagamento de campanha de Facebook Ads
15/02/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;182.19;21246584000150;Serviço de manutenção de equipamentos
18/12/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;1180.16;33050067000179;Compra de despesa com insumos
16/07/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1253.82;33000167000101;Serviço de manutenção de equipamentos
20/06/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1151.28;33050067000179;Compra de despesa com insumos
05/01/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1155.73;2558157000162;Pagamento de campanha de Google Ads
06/03/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1173.94;61190096000180;Serviço de manutenção de fornos
20/04/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;252.0;33592510000154;Serviço de manutenção de cozinha
02/01/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1164.12;33592510000154;Compra de despesa com insumos
20/05/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;485.81;61190096000180;Conta de luz referente a julho
23/04/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;245.45;33000167000101;Compra de despesa com carnes
26/07/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;248.6;60746948000112;Conta de luz referente a julho
26/09/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1324.5;60746948000112;Serviço de manutenção de equipamentos
10/11/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1177.49;2558157000162;Serviço de manutenção de equipamentos
29/02/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1047.23;61190096000180;Serviço de manutenção de cozinha
19/02/2025;Sorveteria Tropical;despesa;Despesa com Insumos;1200.06;21246584000150;Compra de despesa com insumos
18/09/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;343.95;2558157000162;Compra de despesa com insumos
07/10/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;52.93;61190096000180;Pagamento de campanha de Facebook Ads
26/07/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;491.88;33592510000154;Conta de luz referente a julho
22/07/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;106.99;61190096000180;Pagamento de campanha de Facebook Ads
31/07/2024;Sorveteria Tropical;despesa;Despesa com Insumos;208.1;60746948000112;Compra de despesa com insumos
02/04/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;634.95;33000167000101;Conta de luz referente a novembro
02/06/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1289.62;60746948000112;Pagamento de campanha de Google Ads
10/04/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;36.18;60746948000112;Serviço de manutenção de equipamentos
20/11/2023;Sorveteria Tropical;despesa;Despesa com Insumos;1428.35;33050067000179;Compra de despesa com insumos
01/04/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;700.19;33592510000154;Serviço de manutenção de fornos
22/01/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1429.45;61190096000180;Pagamento de campanha de Google Ads
05/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;382.78;33592510000154;Pagamento de campanha de Google Ads
02/07/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1097.15;33592510000154;Pagamento de campanha de Instagram
13/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Carnes;930.56;61190096000180;Compra de despesa com carnes
31/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;312.13;21246584000150;Pagamento de campanha de Google Ads
24/07/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;832.34;61190096000180;Serviço de manutenção de equipamentos
02/04/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;864.77;60746948000112;Conta de luz referente a julho
15/08/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;232.14;21246584000150;Conta de luz referente a setembro
31/10/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1435.33;33592510000154;Serviço de manutenção de equipamentos
29/04/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1211.03;21246584000150;Pagamento de campanha de Facebook Ads
22/09/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1290.06;33050067000179;Conta de luz referente a abril
01/01/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1087.34;33050067000179;Conta de luz referente a novembro
06/10/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;967.47;2558157000162;Compra de despesa com insumos
18/09/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;748.44;60746948000112;Conta de luz referente a abril
03/02/2024;Sorveteria Tropical;despesa;Despesa com Marketing;96.43;33592510000154;Pagamento de campanha de Facebook Ads
10/04/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;576.34;61190096000180;Compra de despesa com carnes
03/03/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1365.0;60746948000112;Pagamento de campanha de Facebook Ads
06/09/2023;Restaurante Veggie Life;despesa;Despesa com Marketing;1114.76;33050067000179;Pagamento de campanha de Instagram
19/05/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;15.28;21246584000150;Conta de luz referente a dezembro
18/05/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;658.68;33000167000101;Serviço de manutenção de equipamentos
09/01/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;104.5;61190096000180;Pagamento de campanha de Google Ads
27/10/2023;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;419.32;60746948000112;Conta de luz referente a setembro
01/07/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;884.66;61190096000180;Serviço de manutenção de fornos
30/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Carnes;349.22;33592510000154;Compra de despesa com carnes
26/03/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;1378.39;2558157000162;Compra de despesa com insumos
05/09/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;844.09;33592510000154;Conta de luz referente a abril
17/01/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1270.59;60746948000112;Serviço de manutenção de fornos
04/12/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1275.87;21246584000150;Conta de luz referente a fevereiro
09/02/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;737.01;61190096000180;Pagamento de campanha de Facebook Ads
30/03/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;377.37;21246584000150;Pagamento de campanha de Facebook Ads
21/07/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;608.07;33050067000179;Serviço de manutenção de cozinha
18/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;286.65;2558157000162;Pagamento de campanha de Facebook Ads
24/02/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;18.43;33050067000179;Compra de despesa com insumos
05/03/2025;Sorveteria Tropical;despesa;Despesa com Insumos;500.75;02558157000162;Compra de despesa com insumos
30/07/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;931.6;60746948000112;Compra de despesa com hortaliças
25/08/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;717.09;60746948000112;Serviço de manutenção de equipamentos
13/11/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;394.0;21246584000150;Conta de luz referente a março
10/08/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;859.97;33000167000101;Compra de despesa com hortaliças
16/03/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;990.48;33050067000179;Serviço de manutenção de equipamentos
26/02/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;626.27;2558157000162;Pagamento de campanha de Instagram
03/05/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1004.55;33000167000101;Conta de luz referente a julho
23/12/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;158.79;33050067000179;Compra de despesa com insumos
14/03/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;78.02;33592510000154;Pagamento de campanha de Google Ads
10/07/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1076.61;21246584000150;Serviço de manutenção de cozinha
19/08/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1138.49;60746948000112;Pagamento de campanha de Google Ads
12/05/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;260.78;33592510000154;Compra de despesa com carnes
13/02/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1325.17;21246584000150;Conta de luz referente a junho
11/04/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;545.39;61190096000180;Pagamento de campanha de Instagram
18/10/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1381.55;33050067000179;Serviço de manutenção de equipamentos
25/08/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1193.92;21246584000150;Pagamento de campanha de Instagram
10/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;327.08;2558157000162;Conta de luz referente a outubro
01/03/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;804.96;33050067000179;Serviço de manutenção de equipamentos
08/09/2023;Sorveteria Tropical;despesa;Despesa com Marketing;1217.23;33050067000179;Pagamento de campanha de Google Ads
29/07/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1016.36;60746948000112;Serviço de manutenção de equipamentos
17/01/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;100.39;02558157000162;Conta de luz referente a janeiro
01/05/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;472.0;21246584000150;Conta de luz referente a agosto
29/07/2024;Sorveteria Tropical;despesa;Despesa com Marketing;434.69;33592510000154;Pagamento de campanha de Facebook Ads
18/12/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;506.36;33592510000154;Compra de despesa com hortaliças
10/08/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;593.02;2558157000162;Serviço de manutenção de equipamentos
16/07/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;491.49;61190096000180;Pagamento de campanha de Instagram
24/12/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;575.88;60746948000112;Pagamento de campanha de Google Ads
01/12/2023;Sorveteria Tropical;despesa;Despesa com Marketing;963.05;60746948000112;Pagamento de campanha de Instagram
06/05/2024;Sorveteria Tropical;despesa;Despesa com Insumos;490.42;33592510000154;Compra de despesa com insumos
07/10/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;875.07;61190096000180;Serviço de manutenção de equipamentos
27/06/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1116.14;33000167000101;Serviço de manutenção de fornos
01/01/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1281.86;60746948000112;Serviço de manutenção de equipamentos
11/02/2025;Pizzaria Massa Fina;Despza;Despesa com Marketing;1260.84;33050067000179;Pagamento de campanha de Facebook Ads
21/10/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1332.0;21246584000150;Pagamento de campanha de Google Ads
17/07/2024;Sorveteria Tropical;despesa;Despesa com Marketing;914.03;21246584000150;Pagamento de campanha de Instagram
01/10/2024;Sorveteria Tropical;despesa;Despesa com Marketing;160.94;60746948000112;Pagamento de campanha de Google Ads
18/05/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;201.21;33592510000154;Conta de luz referente a julho
23/03/2024;Sorveteria Tropical;despesa;Despesa com Marketing;844.42;33592510000154;Pagamento de campanha de Instagram
18/05/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;25.87;2558157000162;Pagamento de campanha de Google Ads
12/06/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1162.08;2558157000162;Pagamento de campanha de Instagram
26/08/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;236.16;33050067000179;Serviço de manutenção de equipamentos
21/11/2023;Pizzaria Massa Fina;despesa;Despesa com Marketing;337.07;33000167000101;Pagamento de campanha de Facebook Ads
