data;restaurante;tipo;subcategoria;valor;cnpj_fornecedor;descricao
30/05/2025;Restaurante Veggie Life;receita;Venda de Salada;633.06;2558157000162;Venda de Salada realizada no balcão
09/09/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;870.39;60746948000112;Venda de Sucos Naturais realizada no balcão
24/03/2024;Restaurante Veggie Life;receita;Venda de Salada;1344.19;33592510000154;Venda de Salada realizada no balcão
18/07/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;609.27;33000167000101;Receita de Eventos Corporativos contratados
07/11/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;212.62;60746948000112;Venda de Rodízio realizada no balcão
17/01/2025;Pizzaria Massa Fina;receita;Venda de Pizza;1617.85;21246584000150;Venda de Pizza realizada no balcão
17/07/2024;Sorveteria Tropical;receita;Venda de Açaí;631.3;60746948000112;Venda de Açaí realizada no balcão
25/08/2024;Sorveteria Tropical;receita;Venda de Sorvete;1130.27;33050067000179;Venda de Sorvete realizada no balcão
15/08/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1813.0;33592510000154;Venda de Sucos Naturais realizada no balcão
18/09/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;677.05;02558157000162;Receita de Eventos Corporativos contratados
21/12/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;289.23;21246584000150;Venda de Marmitex realizada no balcão
02/08/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;844.56;33000167000101;Receita de Eventos Corporativos contratados
16/08/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1077.09;33592510000154;Receita de Eventos Corporativos contratados
03/10/2023;Restaurante Veggie Life;Recita;Venda de Prato Vegetariano;544.69;61190096000180;Venda de Prato Vegetariano realizada no balcão
19/06/2024;Restaurante Veggie Life;receita;Venda de Salada;842.32;60746948000112;Venda de Salada realizada no balcão
09/10/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;169.28;33592510000154;Venda de Rodízio realizada no balcão
07/01/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;85.23;61190096000180;Receita de Eventos de Alimentação Saudável contratados
09/09/2023;Pizzaria Massa Fina;receita;Venda de Bebidas;511.11;33050067000179;Venda de Bebidas realizada no balcão
05/10/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;1451.07;21246584000150;Venda de Sobremesas realizada no balcão
27/07/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;1965.73;33050067000179;Venda de Rodízio realizada no balcão
18/08/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;43.63;33000167000101;Venda de Rodízio realizada no balcão
03/07/2024;Pizzaria Massa Fina;receita;Delivery;1161.44;61190096000180;Delivery efetuada
16/08/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1989.22;60746948000112;Venda de Marmitex realizada no balcão
04/10/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1176.85;33000167000101;Receita de Eventos Corporativos contratados
14/10/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;207.26;2558157000162;Venda de Sobremesas realizada no balcão
22/01/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;320.24;33592510000154;Venda de Bebidas realizada no balcão
30/11/2023;Pizzaria Massa Fina;receita;Venda de Pizza;1015.24;33592510000154;Venda de Pizza realizada no balcão
18/10/2023;Pizzaria Massa Fina;receita;Venda de Pizza;115.59;33000167000101;Venda de Pizza realizada no balcão
07/01/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1909.95;33592510000154;Receita de Publicidade na Sorveteria
23/05/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;797.14;33050067000179;Venda de Sucos Naturais realizada no balcão
24/01/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;527.15;33592510000154;Receita de Publicidade na Sorveteria
23/10/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;697.43;60746948000112;Venda de Sucos Naturais realizada no balcão
27/09/2023;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1774.67;33592510000154;Receita de Eventos de Alimentação Saudável contratados
19/04/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;655.15;33050067000179;Venda de Rodízio realizada no balcão
15/05/2024;Sorveteria Tropical;receita;Venda de Açaí;754.11;2558157000162;Venda de Açaí realizada no balcão
20/02/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;1512.52;60746948000112;Venda de Bebidas realizada no balcão
10/08/2023;Churrascaria Boi Feliz;receita;Eventos Corporativos;529.85;60746948000112;Receita de Eventos Corporativos contratados
02/03/2025;Sorveteria Tropical;receita;Venda de Sorvete;487.26;33050067000179;Venda de Sorvete realizada no balcão
12/11/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1993.88;33050067000179;Venda de Rodízio realizada no balcão
04/30/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;1346.25;61190096000180;Venda de Rodízio realizada no balcão
22/12/2023;Sorveteria Tropical;receita;Venda de Açaí;749.13;21246584000150;Venda de Açaí realizada no balcão
24/10/2024;Sorveteria Tropical;receita;Venda de Sorvete;1792.93;21246584000150;Venda de Sorvete realizada no balcão
17/04/2024;Restaurante Veggie Life;receita;Venda de Salada;972.68;33592510000154;Venda de Salada realizada no balcão
25/02/2025;Pizzaria Massa Fina;receita;Delivery;1399.29;2558157000162;Delivery efetuada
24/09/2023;Restaurante Veggie Life;receita;Venda de Salada;1879.97;33050067000179;Venda de Salada realizada no balcão
27/02/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1339.42;33000167000101;Venda de Rodízio realizada no balcão
18/10/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;802.9;33050067000179;Receita de Eventos de Alimentação Saudável contratados
24/04/2024;Restaurante Veggie Life;receita;Venda de Salada;397.62;2558157000162;Venda de Salada realizada no balcão
04/04/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1294.87;33050067000179;Venda de Sucos Naturais realizada no balcão
13/08/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;26.05;60746948000112;Venda de Sobremesas realizada no balcão
21/06/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;428.88;33592510000154;Venda de Marmitex realizada no balcão
26/03/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;140.07;61190096000180;Receita de Eventos de Alimentação Saudável contratados
09/22/2024;Pizzaria Massa Fina;receita;Delivery;1637.11;33050067000179;Delivery efetuada
25/09/2023;Sorveteria Tropical;receita;Publicidade na Sorveteria;535.96;21246584000150;Receita de Publicidade na Sorveteria
31/03/2025;Sorveteria Tropical;receita;Publicidade na Sorveteria;524.73;61190096000180;Receita de Publicidade na Sorveteria
29/12/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1224.67;21246584000150;Venda de Pizza realizada no balcão
20/12/2023;Churrascaria Boi Feliz;receita;Venda de Bebidas;1259.56;61190096000180;Venda de Bebidas realizada no balcão
31/12/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1223.68;33000167000101;Venda de Prato Vegetariano realizada no balcão
13/12/2023;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1118.68;21246584000150;Venda de Prato Vegetariano realizada no balcão
29/09/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1995.29;2558157000162;Venda de Prato Vegetariano realizada no balcão
23/09/2023;Restaurante Veggie Life;receita;Venda de Salada;849.4;21246584000150;Venda de Salada realizada no balcão
23/04/2024;Sorveteria Tropical;receita;Venda de Milkshake;576.69;33000167000101;Venda de Milkshake realizada no balcão
01/06/2024;Pizzaria Massa Fina;receita;Venda de Pizza;297.34;21246584000150;Venda de Pizza realizada no balcão
06/05/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1468.37;60746948000112;Receita de Eventos de Alimentação Saudável contratados
18/11/2023;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;62.34;21246584000150;Venda de Prato Vegetariano realizada no balcão
02/05/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1000.00;21246584000150;Venda de Pizza realizada no balcão
04/11/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;963.09;33000167000101;Venda de Marmitex realizada no balcão
17/05/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1392.83;21246584000150;Venda de Prato Vegetariano realizada no balcão
31/12/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;431.88;33000167000101;Venda de Marmitex realizada no balcão
03/03/2024;Restaurante Veggie Life;receita;Venda de Salada;1336.15;60746948000112;Venda de Salada realizada no balcão
18/08/2023;Sorveteria Tropical;receita;Venda de Milkshake;413.38;33050067000179;Venda de Milkshake realizada no balcão
13/05/2025;Restaurante Veggie Life;Recita;Venda de Prato Vegetariano;29.0;21246584000150;Venda de Prato Vegetariano realizada no balcão
10/01/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1186.69;33000167000101;Venda de Sucos Naturais realizada no balcão
04/03/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;433.27;61190096000180;Venda de Marmitex realizada no balcão
21/07/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;1925.69;33000167000101;Venda de Marmitex realizada no balcão
03/05/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1000.00;33592510000154;Venda de Pizza realizada no balcão
14/12/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1959.74;33592510000154;Venda de Prato Vegetariano realizada no balcão
02/04/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;397.98;61190096000180;Venda de Bebidas realizada no balcão
03/07/2025;Sorveteria Tropical;receita;Venda de Açaí;1992.24;33050067000179;Venda de Açaí realizada no balcão
09/10/2024;Sorveteria Tropical;receita;Venda de Sorvete;1660.95;21246584000150;Venda de Sorvete realizada no balcão
20/10/2023;Restaurante Veggie Life;receita;Venda de Salada;1630.25;2558157000162;Venda de Salada realizada no balcão
07/08/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;756.13;33000167000101;Venda de Sobremesas realizada no balcão
29/05/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1916.07;60746948000112;Venda de Prato Vegetariano realizada no balcão
17/09/2023;Sorveteria Tropical;receita;Venda de Milkshake;403.85;2558157000162;Venda de Milkshake realizada no balcão
28/09/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;618.26;60746948000112;Venda de Bebidas realizada no balcão
09/06/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;208.66;61190096000180;Venda de Bebidas realizada no balcão
02/04/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;197.63;61190096000180;Venda de Sobremesas realizada no balcão
03/03/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1000.00;33000167000101;Receita de Publicidade na Sorveteria
12/04/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;732.27;33000167000101;Venda de Prato Vegetariano realizada no balcão
19/09/2024;Sorveteria Tropical;receita;Venda de Açaí;1108.83;33050067000179;Venda de Açaí realizada no balcão
23/10/2023;Sorveteria Tropical;receita;Venda de Açaí;868.36;60746948000112;Venda de Açaí realizada no balcão
12/08/2023;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;657.22;61190096000180;Venda de Prato Vegetariano realizada no balcão
21/06/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;457.74;60746948000112;Receita de Publicidade na Sorveteria
19/10/2024;Sorveteria Tropical;receita;Venda de Milkshake;1440.23;02558157000162;Venda de Milkshake realizada no balcão
15/06/2025;Sorveteria Tropical;receita;Venda de Açaí;1316.8;33592510000154;Venda de Açaí realizada no balcão
16/10/2024;Restaurante Veggie Life;receita;Venda de Salada;1936.16;33592510000154;Venda de Salada realizada no balcão
21/04/2025;Restaurante Veggie Life;receita;Venda de Salada;1220.1;60746948000112;Venda de Salada realizada no balcão
08/28/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1827.83;33050067000179;Venda de Bebidas realizada no balcão
26/06/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;596.12;2558157000162;Venda de Sucos Naturais realizada no balcão
05/12/2024;Sorveteria Tropical;receita;Venda de Açaí;1294.23;33592510000154;Venda de Açaí realizada no balcão
14/09/2023;Pizzaria Massa Fina;receita;Venda de Bebidas;1898.36;02558157000162;Venda de Bebidas realizada no balcão
10/02/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;756.41;33050067000179;Venda de Bebidas realizada no balcão
29/06/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;921.59;61190096000180;Venda de Sucos Naturais realizada no balcão
04/10/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;884.31;60746948000112;Receita de Eventos de Alimentação Saudável contratados
15/01/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1700.6;33000167000101;Receita de Publicidade na Sorveteria
04/08/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;224.06;33592510000154;Venda de Prato Vegetariano realizada no balcão
12/03/2025;Sorveteria Tropical;receita;Publicidade na Sorveteria;1229.81;21246584000150;Receita de Publicidade na Sorveteria
16/03/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;1773.66;33000167000101;Venda de Bebidas realizada no balcão
12/12/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;547.33;21246584000150;Venda de Rodízio realizada no balcão
11/09/2024;Sorveteria Tropical;receita;Venda de Sorvete;1730.13;61190096000180;Venda de Sorvete realizada no balcão
09/07/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1802.46;33000167000101;Venda de Prato Vegetariano realizada no balcão
09/10/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1931.98;61190096000180;Receita de Eventos Corporativos contratados
21/08/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;938.25;60746948000112;Venda de Bebidas realizada no balcão
16/05/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1940.4;33592510000154;Venda de Sucos Naturais realizada no balcão
02/03/2025;Pizzaria Massa Fina;receita;Venda de Pizza;577.41;2558157000162;Venda de Pizza realizada no balcão
15/07/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1473.66;21246584000150;Receita de Eventos Corporativos contratados
12/09/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1318.73;2558157000162;Venda de Marmitex realizada no balcão
20/02/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;601.68;33000167000101;Venda de Bebidas realizada no balcão
07/02/2025;Sorveteria Tropical;receita;Venda de Milkshake;1000.00;2558157000162;Venda de Milkshake realizada no balcão
05/07/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1615.71;33592510000154;Venda de Prato Vegetariano realizada no balcão
14/06/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;449.0;33592510000154;Venda de Bebidas realizada no balcão
27/08/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1900.23;61190096000180;Venda de Marmitex realizada no balcão
16/02/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;753.26;60746948000112;Venda de Rodízio realizada no balcão
16/11/2023;Restaurante Veggie Life;receita;Venda de Salada;1877.56;33592510000154;Venda de Salada realizada no balcão
06/10/2023;Pizzaria Massa Fina;receita;Delivery;939.39;2558157000162;Delivery efetuada
28/04/2024;Sorveteria Tropical;receita;Venda de Açaí;1757.46;33050067000179;Venda de Açaí realizada no balcão
13/06/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1676.93;33000167000101;Receita de Publicidade na Sorveteria
27/07/2025;Sorveteria Tropical;receita;Venda de Milkshake;310.75;60746948000112;Venda de Milkshake realizada no balcão
08/12/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;821.05;33050067000179;Venda de Bebidas realizada no balcão
01/10/2023;Pizzaria Massa Fina;receita;Delivery;1436.58;61190096000180;Delivery efetuada
06/01/2025;Pizzaria Massa Fina;receita;Delivery;1673.46;2558157000162;Delivery efetuada
03/11/2023;Restaurante Veggie Life;receita;Venda de Salada;615.38;33000167000101;Venda de Salada realizada no balcão
25/04/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1392.16;33592510000154;Venda de Sucos Naturais realizada no balcão
31/08/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1658.0;33000167000101;Venda de Pizza realizada no balcão
